RPA0017,6342d5be-4b46-4074-a291-27a232f68704,WORKER - Giros BCI,2022-01-26T09:28:32.1350989-03:00
RPA0012,dddafceb-567a-4991-bc3e-d5f04d98c73f,WORKER - Mantencion Dolar & IPC,2022-01-26T09:28:48.4901357-03:00
RPA0017,bd12ead6-04d6-401d-bb69-98676b737afe,WORKER - Giros BCI,2022-01-26T09:30:41.0085832-03:00
RPA0017,7cface7d-0ac4-45b0-b730-6c363d029b01,WORKER - Giros BCI,2022-01-26T09:32:50.4542816-03:00
RPA0003,af4f3cb6-ead9-415b-8c52-c572f9e1b5fd,Actualizacion pizarra,2022-01-26T09:35:38.3957444-03:00
RPA0017,83d2b916-280a-4886-bfd1-9692cb8837f6,WORKER - Giros BCI,2022-01-26T09:36:01.4553863-03:00
RPA0017,48c70dce-d495-4c3c-a6bb-9e17c653487f,WORKER - Giros BCI,2022-01-26T09:38:47.7148931-03:00
RPA0017,d20aba49-2359-4f64-a003-116715b168d1,WORKER - Giros BCI,2022-01-26T09:41:47.1393294-03:00
RPA0017,20ee543e-5722-4ae1-9e73-f2d0e0e03d1e,WORKER - Giros BCI,2022-01-26T09:43:33.5392814-03:00
RPA0017,2e98da50-d14b-4d91-b11a-3823684045fb,WORKER - Giros BCI,2022-01-26T09:45:36.0465453-03:00
RPA0017,0edb41cf-473b-4c78-8a6a-2b9c6cb600fd,WORKER - Giros BCI,2022-01-26T09:47:39.6045429-03:00
RPA0017,2ad33edb-6697-462a-9c25-d238fde3fab9,WORKER - Giros BCI,2022-01-26T09:49:36.4447059-03:00
RPA0017,1b692cbb-5f35-4007-9747-f3fdca684089,WORKER - Giros BCI,2022-01-26T09:51:35.9130106-03:00
RPA0017,2f8c6f36-9e1b-40c9-b9a3-7b0e05f5c23e,WORKER - Giros BCI,2022-01-26T09:53:57.7505877-03:00
RPA0017,fe2c3918-0b3b-4e30-91a9-6bf45f8222d0,WORKER - Giros BCI,2022-01-26T09:56:47.9018552-03:00
RPA0017,371fc4b7-5155-4eee-b3e0-87a6853bb6df,WORKER - Giros BCI,2022-01-26T09:59:40.7689533-03:00
RPA0017,f4970d68-a019-4268-aa3a-e29153b2b720,WORKER - Giros BCI,2022-01-26T10:01:35.5389207-03:00
RPA0003,91828515-f66a-4ad9-8a5a-f06b0c83430b,Actualizacion pizarra,2022-01-26T10:03:07.1410442-03:00
